"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,"Linear_Solver_Iterations",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        2115,      -5.052835508,      -1.982344838,      -2.655439996,      -2.473734193,      0.3012355337,      -8.400987712,                         5,       -1.39617449,               5,      -2.726804832,       1064568.017,     0.01220101312,     0.00679507356,      0.1048719952,     0.05086459209,      0.1063396521,     -0.0784543318,     0.01240394004,      0.1048719952,    0.006417165845,      0.5569269939,   0.0001345209702
          0,           0,        2116,      -5.061524932,      -1.990930164,      -2.662698962,      -2.481921209,      0.2929266632,      -8.411473088,                         5,      -1.396214797,               5,      -2.723172095,       1064568.017,     0.01220101225,    0.006793110125,      0.1048720645,     0.05086082493,      0.1063402543,    -0.07845346701,     0.01240387886,      0.1048720645,    0.006415203363,      0.5567661099,   0.0001345457256
          0,           0,        2117,      -5.070428485,      -1.999726972,      -2.669950683,      -2.490106141,      0.2843933228,      -8.421774003,                         5,      -1.396636789,               5,      -2.718838448,       1064568.017,     0.01220102132,    0.006791158649,      0.1048721756,     0.05085709917,      0.1063408562,    -0.07845251367,       0.012403828,      0.1048721756,    0.006413252528,      0.5566057523,   0.0001345699502
          0,           0,        2118,      -5.079513486,      -2.008728805,      -2.677249184,      -2.498288626,      0.2756676114,      -8.432259716,                         5,      -1.401057247,               5,      -2.714639111,       1064568.017,     0.01220103799,    0.006789219863,      0.1048723362,     0.05085341805,      0.1063414583,     -0.0784515179,     0.01240378512,      0.1048723362,    0.006411314145,      0.5564460885,   0.0001345937288
          0,           0,        2119,      -5.088780549,      -2.017923869,      -2.684549804,      -2.506450754,      0.2667459672,      -8.442774654,                         5,      -1.406229885,               5,      -2.712614675,       1064568.017,     0.01220105968,    0.006787295361,      0.1048725489,     0.05084977818,      0.1063420597,    -0.07845052517,      0.0124037477,      0.1048725489,    0.006409389885,      0.5562873668,   0.0001346171704
          0,           0,        2120,      -5.098242101,      -2.027302335,      -2.691816498,      -2.514582164,      0.2576131005,      -8.453167784,                         5,      -1.409177235,               5,      -2.712163449,       1064568.017,     0.01220108345,    0.006785390114,      0.1048728058,     0.05084617852,      0.1063426614,    -0.07844957573,     0.01240371294,      0.1048728058,    0.006407484806,      0.5561301292,   0.0001346404391
          0,           0,        2121,      -5.107898088,       -2.03685545,      -2.699015922,      -2.522679922,      0.2482677977,      -8.463357492,                         5,      -1.408263925,               5,      -2.710520846,       1064568.017,     0.01220110654,    0.006783511316,      0.1048730963,      0.0508426237,      0.1063432653,    -0.07844869721,     0.01240367832,      0.1048730963,    0.006405606185,      0.5559750908,   0.0001346638111
          0,           0,        2122,      -5.117737537,      -2.046577575,      -2.706155705,      -2.530748267,      0.2387210898,      -8.473315052,                         5,      -1.404492138,               5,      -2.707348648,       1064568.017,      0.0122011265,    0.006781666294,      0.1048734086,     0.05083912173,      0.1063438719,    -0.07844791053,     0.01240364161,      0.1048734086,    0.006403761421,      0.5558229638,   0.0001346877643
          0,           0,        2123,      -5.127718822,      -2.056463062,      -2.713301098,      -2.538789226,      0.2290148111,        -8.4834087,                         5,      -1.404389843,               5,      -2.704508911,       1064568.017,     0.01220114056,    0.006779858841,       0.104873722,     0.05083567921,      0.1063444829,    -0.07844724268,     0.01240360015,       0.104873722,    0.006401954389,      0.5556741856,   0.0001347131019
          0,           0,        2124,      -5.137815337,      -2.066498744,      -2.720421863,      -2.546778142,      0.2191747201,      -8.493646601,                         5,      -1.407024282,               5,      -2.702646159,       1064568.017,     0.01220114705,    0.006778090385,      0.1048740175,     0.05083229605,       0.106345098,     -0.0784467041,     0.01240355233,      0.1048740175,    0.006400186567,      0.5555289482,   0.0001347411264
          0,           0,        2125,      -5.148035393,      -2.076672106,      -2.727467146,      -2.554691862,      0.2091919795,      -8.503811753,                         5,      -1.408721529,               5,      -2.701651832,       1064568.017,     0.01220114569,    0.006776360768,      0.1048742872,     0.05082897011,      0.1063457156,    -0.07844628291,     0.01240349786,      0.1048742872,    0.006398457808,      0.5553872511,   0.0001347738699
          0,           0,        2126,      -5.158381133,      -2.086972409,      -2.734410525,      -2.562521097,      0.1990650368,      -8.513830777,                         5,      -1.409128267,               5,      -2.699227798,       1064568.017,     0.01220113681,    0.006774667281,      0.1048745297,     0.05082570062,      0.1063463352,    -0.07844595426,     0.01240343697,      0.1048745297,    0.006396765392,      0.5552488581,   0.0001348143827
          0,           0,        2127,      -5.168849841,      -2.097389419,      -2.741228379,      -2.570262169,      0.1887981438,      -8.523575862,                         5,      -1.406578298,               5,       -2.69417303,       1064568.017,     0.01220112137,    0.006773006898,      0.1048747444,     0.05082248803,      0.1063469564,    -0.07844568238,     0.01240337055,      0.1048747444,    0.006395106266,       0.555113476,   0.0001348670612
          0,           0,        2128,      -5.179423829,      -2.107917741,      -2.747980374,      -2.577927266,       0.178411356,      -8.533171747,                         5,      -1.404355239,               5,      -2.689528062,       1064568.017,     0.01220110057,    0.006771375109,      0.1048749312,     0.05081933353,      0.1063475796,    -0.07844543859,     0.01240329965,      0.1048749312,    0.006393475886,      0.5549806814,   0.0001349379514
          0,           0,        2129,      -5.190062508,      -2.118547952,      -2.754717961,      -2.585517622,      0.1679467013,      -8.542959261,                         5,      -1.406295376,               5,      -2.686108995,       1064568.017,     0.01220107572,    0.006769763886,      0.1048750934,     0.05081623297,      0.1063482052,    -0.07844520405,     0.01240322532,      0.1048750934,    0.006391866186,      0.5548497561,   0.0001350349096
          0,           0,        2130,      -5.200762667,      -2.129266036,      -2.761402032,      -2.593016676,      0.1574068801,      -8.552767549,                         5,      -1.408884329,               5,       -2.68521712,       1064568.017,     0.01220104862,    0.006768165934,      0.1048752343,     0.05081317597,      0.1063488314,    -0.07844495812,     0.01240314916,      0.1048752343,    0.006390269821,      0.5547200202,   0.0001351674371
          0,           0,        2131,      -5.211537209,      -2.140060917,      -2.768014593,      -2.600419755,      0.1467782647,      -8.562450961,                         5,      -1.409112454,               5,      -2.685775837,       1064568.017,     0.01220102106,    0.006766576989,      0.1048753541,     0.05081015405,      0.1063494568,    -0.07844468053,     0.01240307281,      0.1048753541,    0.006388682472,      0.5545910427,   0.0001353459517
          0,           0,        2132,      -5.222388154,      -2.150923143,      -2.774545583,      -2.607734498,      0.1360590813,      -8.571947023,                         5,      -1.405480324,               5,      -2.684864781,       1064568.017,     0.01220099495,    0.006764995766,      0.1048754556,     0.05080716376,      0.1063500801,    -0.07844435031,     0.01240299816,      0.1048754556,    0.006387102795,      0.5544626313,   0.0001355803104
          0,           0,        2133,      -5.233307991,      -2.161846649,      -2.781022652,      -2.614980986,      0.1252578866,      -8.581229009,                         5,      -1.398997292,               5,      -2.683174274,       1064568.017,     0.01220097204,    0.006763423198,      0.1048755436,     0.05080420594,      0.1063506999,    -0.07844395534,     0.01240292697,      0.1048755436,    0.006385531673,      0.5543347837,   0.0001358775994
          0,           0,        2134,      -5.244256737,      -2.172826104,      -2.787522158,      -2.622180476,      0.1144149959,      -8.590660187,                         5,      -1.396480229,               5,      -2.682050444,       1064568.017,     0.01220095292,     0.00676185907,      0.1048756162,     0.05080128211,      0.1063513173,    -0.07844350617,     0.01240285982,      0.1048756162,     0.00638396887,      0.5542074552,   0.0001362395629
          0,           0,        2135,      -5.255208876,      -2.183848495,      -2.794019922,      -2.629322696,      0.1035544691,      -8.600252911,                         5,      -1.396909059,               5,      -2.681584454,       1064568.017,     0.01220093833,    0.006760303329,      0.1048756737,     0.05079838921,       0.106351932,    -0.07844301329,     0.01240279746,      0.1048756737,    0.006382414311,       0.554080608,   0.0001366605485
          0,           0,        2136,      -5.266176981,      -2.194901861,      -2.800477583,      -2.636397591,     0.09266237973,      -8.609790077,                         5,      -1.396522888,               5,      -2.682039799,       1064568.017,     0.01220092924,    0.006758757271,      0.1048757252,     0.05079552412,      0.1063525424,    -0.07844248063,     0.01240274089,      0.1048757252,    0.006380869262,      0.5539543047,   0.0001371270473
          0,           0,        2137,      -5.277167695,      -2.205976334,      -2.806881836,      -2.643408025,     0.08173176958,      -8.619204266,                         5,      -1.395120606,               5,      -2.680486424,       1064568.017,     0.01220092602,    0.006757222478,       0.104875783,     0.05079268702,      0.1063531484,    -0.07844191231,     0.01240269053,       0.104875783,    0.006379335292,      0.5538286578,   0.0001376194425
          0,           0,        2138,      -5.288182594,      -2.217062351,      -2.813214249,       -2.65035945,     0.07076170531,      -8.628375178,                         5,      -1.390904675,               5,      -2.675878049,       1064568.017,     0.01220092851,    0.006755702371,      0.1048758576,     0.05078988106,      0.1063537496,     -0.0784413117,     0.01240264635,      0.1048758576,    0.006377815825,      0.5537039549,   0.0001381155858
          0,           0,        2139,      -5.299206769,      -2.228155677,      -2.819528646,      -2.657272002,     0.05976861522,      -8.637440471,                         5,       -1.38716967,               5,       -2.67152515,       1064568.017,     0.01220093585,    0.006754200064,      0.1048759559,     0.05078711182,      0.1063543469,    -0.07844069222,     0.01240260754,      0.1048759559,    0.006376314001,      0.5535804916,   0.0001385948285
          0,           0,        2140,      -5.310197716,      -2.239247817,      -2.825857094,      -2.664147036,     0.04879552379,      -8.646735765,                         5,      -1.387816177,               5,      -2.668150858,       1064568.017,     0.01220094664,    0.006752715702,      0.1048760828,     0.05078438087,      0.1063549417,    -0.07844007468,     0.01240257275,      0.1048760828,    0.006374830007,      0.5534583421,   0.0001390410679
          0,           0,        2141,      -5.321153227,      -2.250325276,        -2.8321409,      -2.670959028,     0.03784352834,       -8.65608482,                         5,      -1.389162603,               5,       -2.66685244,       1064568.017,     0.01220095945,    0.006751249637,      0.1048762397,     0.05078168425,      0.1063555329,    -0.07843947536,     0.01240254052,      0.1048762397,     0.00637336424,      0.5533376014,   0.0001394441239
          0,           0,        2142,      -5.332089382,      -2.261377863,      -2.838347698,      -2.677691335,      0.0268957511,      -8.665343698,                         5,      -1.388100958,               5,      -2.666586984,       1064568.017,     0.01220097252,    0.006749803761,      0.1048764224,     0.05077901948,      0.1063561192,     -0.0784389064,     0.01240250919,      0.1048764224,    0.006371918645,      0.5532185035,   0.0001397995305
          0,           0,        2143,      -5.343011077,      -2.272397004,      -2.844453284,       -2.68433719,       0.015947833,      -8.674448895,                         5,      -1.383006976,               5,      -2.664539779,       1064568.017,     0.01220098422,    0.006748381164,      0.1048766254,      0.0507763881,       0.106356699,    -0.07843837256,     0.01240247718,      0.1048766254,    0.006370496361,      0.5531013765,    0.000140107342
          0,           0,        2144,      -5.353911443,      -2.283377877,      -2.850470569,      -2.690902722,    0.005008174305,      -8.683374142,                         5,      -1.375242197,               5,      -2.662004054,       1064568.017,     0.01220099311,    0.006746984864,      0.1048768412,     0.05077379437,      0.1063572712,    -0.07843787753,     0.01240244319,      0.1048768412,    0.006369100446,      0.5529865317,   0.0001403706104
          0,           0,        2145,       -5.36474462,      -2.294315845,      -2.856450047,      -2.697393039,   -0.005876550679,      -8.692493762,                         5,      -1.371787895,               5,      -2.659968053,       1064568.017,     0.01220099756,    0.006745614478,      0.1048770557,     0.05077124138,      0.1063578376,    -0.07843743516,     0.01240240556,      0.1048770557,    0.006367730569,      0.5528740123,   0.0001405939822
          0,           0,        2146,      -5.375481724,      -2.305197675,      -2.862342066,      -2.703778187,    -0.01667810767,      -8.701793148,                         5,       -1.37121015,               5,       -2.65867398,       1064568.017,     0.01220099681,    0.006744268126,      0.1048772573,     0.05076872673,      0.1063583984,    -0.07843705095,     0.01240236346,      0.1048772573,    0.006366384875,      0.5527636987,   0.0001407826761
          0,           0,        2147,      -5.386135782,      -2.316011604,      -2.868102822,      -2.710033871,    -0.02740929941,      -8.711046448,                         5,      -1.369773913,               5,      -2.658440433,       1064568.017,     0.01220099106,    0.006742944067,      0.1048774413,     0.05076624741,      0.1063589528,    -0.07843671783,     0.01240231704,      0.1048774413,    0.006365061617,      0.5526554388,    0.000140941844
          0,           0,        2148,      -5.396713325,      -2.326748096,      -2.873724019,      -2.716155577,     -0.0380751943,      -8.720180638,                         5,      -1.367327796,               5,      -2.656226828,       1064568.017,     0.01220098086,    0.006741639985,      0.1048776067,     0.05076380272,      0.1063595011,    -0.07843642251,      0.0124022668,      0.1048776067,    0.006363758464,      0.5525490174,   0.0001410762218
          0,           0,        2149,      -5.407216819,      -2.337398361,      -2.879202591,      -2.722149513,    -0.04867608145,      -8.729058792,                         5,      -1.361900612,               5,      -2.651521529,       1064568.017,     0.01220096724,     0.00674035448,      0.1048777531,     0.05076139377,      0.1063600434,    -0.07843614551,     0.01240221371,      0.1048777531,    0.006362473984,      0.5524442732,   0.0001411899805
          0,           0,        2150,      -5.417627613,      -2.347960111,      -2.884616063,      -2.728047408,    -0.05919049881,      -8.737856562,                         5,      -1.357462595,               5,      -2.647505342,       1064568.017,     0.01220095125,    0.006739085283,      0.1048778804,      0.0507590231,      0.1063605813,    -0.07843587543,     0.01240215875,      0.1048778804,    0.006361205877,      0.5523409727,   0.0001412866811
          0,           0,        2151,      -5.427899091,      -2.358425642,      -2.890005291,      -2.733862424,    -0.06957063004,      -8.746883193,                         5,        -1.3573638,               5,      -2.644685053,       1064568.017,       0.012200934,    0.006737827999,      0.1048779907,     0.05075668914,      0.1063611167,    -0.07843560701,     0.01240210289,      0.1048779907,    0.006359949715,      0.5522387057,    0.000141369297
          0,           0,        2152,      -5.438034911,      -2.368783014,      -2.895334515,      -2.739585661,    -0.07982145247,       -8.75592488,                         5,      -1.357593634,               5,      -2.644056121,       1064568.017,     0.01220091681,    0.006736579285,      0.1048780861,     0.05075438569,      0.1063616491,    -0.07843533123,     0.01240204737,      0.1048780861,    0.006358702119,      0.5521371377,   0.0001414402838
          0,           0,        2153,      -5.448056486,      -2.379025199,      -2.900605347,      -2.745224204,    -0.08996626507,       -8.76484114,                         5,      -1.355193788,               5,      -2.644289364,       1064568.017,     0.01220090086,    0.006735337871,      0.1048781677,     0.05075210809,      0.1063621772,    -0.07843503775,      0.0124019933,      0.1048781677,     0.00635746178,      0.5520361116,   0.0001415016579
          0,           0,        2154,      -5.457973422,      -2.389148219,      -2.905828628,      -2.750799132,     -0.1000155297,      -8.773546977,                         5,      -1.348455742,               5,      -2.642757141,       1064568.017,     0.01220088728,    0.006734104643,      0.1048782397,     0.05074985528,      0.1063626993,    -0.07843471398,     0.01240194185,      0.1048782397,    0.006356229551,      0.5519356493,   0.0001415550749
          0,           0,        2155,      -5.467780504,      -2.399153959,      -2.911056087,      -2.756348121,     -0.1099637426,      -8.782044367,                         5,      -1.339897354,               5,      -2.641030566,       1064568.017,      0.0122008768,    0.006732881341,      0.1048783058,     0.05074762895,      0.1063632148,    -0.07843435502,     0.01240189381,      0.1048783058,    0.006355007147,      0.5518358597,   0.0001416018925
          0,           0,        2156,      -5.477429897,      -2.409043382,      -2.916347486,       -2.76189823,     -0.1197634959,      -8.790737721,                         5,      -1.336291811,               5,      -2.639628393,       1064568.017,     0.01220086938,    0.006731667684,      0.1048783648,     0.05074542997,      0.1063637253,    -0.07843397097,     0.01240184912,      0.1048783648,     0.00635379429,      0.5517367225,   0.0001416432205
          0,           0,        2157,      -5.486907613,      -2.418811418,      -2.921652585,      -2.767432613,      -0.129402747,      -8.799545395,                         5,      -1.335341915,               5,      -2.638954405,       1064568.017,     0.01220086517,    0.006730463496,      0.1048784185,      0.0507432548,      0.1063642304,    -0.07843356824,     0.01240180793,      0.1048784185,      0.0063525908,       0.551638216,   0.0001416799681
          0,           0,        2158,      -5.496245353,      -2.428454541,      -2.926940482,      -2.772939332,     -0.1389140993,      -8.808241514,                         5,      -1.333724053,               5,      -2.638947502,       1064568.017,     0.01220086441,    0.006729269747,      0.1048784744,     0.05074110064,       0.106364729,    -0.07843314811,      0.0124017705,      0.1048784744,    0.006351397638,      0.5515404092,   0.0001417128821
          0,           0,        2159,      -5.505463298,      -2.437965344,      -2.932204825,      -2.778419892,     -0.1483169765,      -8.816746485,                         5,      -1.331214834,               5,       -2.63636369,       1064568.017,     0.01220086689,     0.00672808781,      0.1048785404,     0.05073896768,      0.1063652206,    -0.07843271135,     0.01240173669,      0.1048785404,    0.006350216182,      0.5514434237,   0.0001417425738
          0,           0,        2160,      -5.514577786,      -2.447342265,      -2.937440239,      -2.783879426,      -0.157625702,      -8.824905415,                         5,      -1.325835506,               5,      -2.631709805,       1064568.017,     0.01220087215,    0.006726920414,      0.1048786224,     0.05073685859,      0.1063657049,    -0.07843225832,     0.01240170609,      0.1048786224,    0.006349049175,      0.5513475046,   0.0001417695372
          0,           0,        2161,      -5.523571241,      -2.456589897,      -2.942709839,      -2.789340059,     -0.1668194575,      -8.833013958,                         5,      -1.322873493,               5,      -2.627852769,       1064568.017,     0.01220087925,    0.006725768839,       0.104878723,     0.05073477778,      0.1063661833,    -0.07843179981,     0.01240167782,       0.104878723,    0.006347897924,      0.5512527992,   0.0001417941585
          0,           0,        2162,      -5.532402824,      -2.465703018,      -2.947997972,      -2.794786533,     -0.1758558372,      -8.841314526,                         5,       -1.32409584,               5,      -2.625199814,       1064568.017,     0.01220088716,    0.006724632354,      0.1048788434,     0.05073272525,      0.1063666574,    -0.07843134935,     0.01240165083,      0.1048788434,    0.006346761733,      0.5511592941,   0.0001418167329
          0,           0,        2163,      -5.541090539,      -2.474673235,      -2.953236254,      -2.800184253,     -0.1847535904,      -8.849539378,                         5,      -1.325027944,               5,      -2.624763331,       1064568.017,      0.0122008949,    0.006723510874,      0.1048789816,     0.05073069786,      0.1063671262,    -0.07843091599,     0.01240162413,      0.1048789816,    0.006345640544,      0.5510670264,   0.0001418374945
          0,           0,        2164,      -5.549659738,      -2.483497015,      -2.958401712,      -2.805517243,     -0.1935382954,      -8.857569173,                         5,       -1.32299022,               5,      -2.624618975,       1064568.017,     0.01220090143,    0.006722405282,      0.1048791325,     0.05072869451,      0.1063675888,    -0.07843050539,     0.01240159669,      0.1048791325,    0.006344535273,      0.5509761161,    0.000141856644
          0,           0,        2165,      -5.558122483,      -2.492173617,      -2.963483415,      -2.810785408,     -0.2022203958,      -8.865283214,                         5,       -1.31622973,               5,      -2.622782858,       1064568.017,     0.01220090597,    0.006721317376,      0.1048792913,       0.050726717,      0.1063680442,    -0.07843011748,     0.01240156783,      0.1048792913,    0.006343447741,      0.5508867448,   0.0001418743663
          0,           0,        2166,      -5.566464869,      -2.500708785,      -2.968527058,      -2.816010533,     -0.2107830404,      -8.872796997,                         5,      -1.309280817,               5,      -2.621254542,       1064568.017,     0.01220090783,    0.006720247887,      0.1048794506,     0.05072476874,       0.106368493,    -0.07842975695,     0.01240153684,      0.1048794506,      0.0063423787,      0.5507990046,   0.0001418908323
          0,           0,        2167,      -5.574629225,      -2.509102733,      -2.973553839,      -2.821194596,     -0.2191667356,       -8.88051622,                         5,      -1.307529178,               5,      -2.620119319,       1064568.017,      0.0122009063,    0.006719194885,      0.1048795995,     0.05072285046,      0.1063689374,    -0.07842943382,     0.01240150297,      0.1048795995,    0.006341326241,      0.5507127684,   0.0001419061935
          0,           0,        2168,      -5.582611834,       -2.51734768,      -2.978500023,      -2.826307741,     -0.2273678105,      -8.888243249,                         5,      -1.307367548,               5,      -2.620115284,       1064568.017,     0.01220090154,    0.006718156381,      0.1048797322,     0.05072095898,      0.1063693773,    -0.07842914816,     0.01240146632,      0.1048797322,    0.006340288373,      0.5506278662,   0.0001419205819
          0,           0,        2169,      -5.590444958,      -2.525441003,       -2.98335193,      -2.831339718,     -0.2354183665,      -8.895778917,                         5,      -1.306274939,               5,      -2.620447056,       1064568.017,      0.0122008942,    0.006717130855,      0.1048798481,     0.05071909204,      0.1063698122,    -0.07842889217,     0.01240142748,      0.1048798481,    0.006339263556,      0.5505441444,   0.0001419341107
          0,           0,        2170,      -5.598149086,      -2.533382258,      -2.988114964,      -2.836296978,     -0.2433383573,      -8.903030894,                         5,      -1.303675181,               5,      -2.617860459,       1064568.017,     0.01220088506,     0.00671611705,      0.1048799483,     0.05071724941,      0.1063702422,    -0.07842865309,     0.01240138722,      0.1048799483,     0.00633825051,      0.5504614637,   0.0001419468774
          0,           0,        2171,      -5.605738893,      -2.541175657,       -2.99281958,      -2.841201819,      -0.251141643,      -8.909877271,                         5,      -1.298480294,               5,      -2.614319777,       1064568.017,     0.01220087512,    0.006715114662,      0.1048800348,     0.05071543244,      0.1063706674,    -0.07842841681,     0.01240134649,      0.1048800348,      0.0063372489,      0.5503797554,   0.0001419589668
          0,           0,        2172,      -5.613178355,      -2.548830416,      -2.997552019,       -2.84609152,     -0.2587904219,      -8.916766159,                         5,       -1.29701627,               5,      -2.611884665,       1064568.017,     0.01220086506,    0.006714121891,      0.1048801099,     0.05071364293,      0.1063710897,    -0.07842817917,     0.01240130595,      0.1048801099,    0.006336256906,      0.5502988402,     0.00014197045
          0,           0,        2173,       -5.62043324,      -2.556343521,      -3.002291336,      -2.850959646,     -0.2662514154,      -8.923783175,                         5,      -1.298807996,               5,      -2.611035624,       1064568.017,     0.01220085566,    0.006713136308,      0.1048801767,     0.05071187801,      0.1063715095,    -0.07842793618,      0.0124012663,      0.1048801767,    0.006335272077,      0.5502184841,   0.0001419813866
          0,           0,        2174,      -5.627534445,      -2.563713315,      -3.007004478,      -2.855794716,     -0.2735596375,       -8.93064665,                         5,      -1.299390513,               5,      -2.612398824,       1064568.017,     0.01220084764,    0.006712156945,      0.1048802375,     0.05071013324,      0.1063719257,    -0.07842768143,      0.0124012282,      0.1048802375,    0.006334293422,       0.550138576,   0.0001419918284
          0,           0,        2175,      -5.634511289,      -2.570944027,      -3.011699066,      -2.860605706,     -0.2807476791,      -8.937269099,                         5,       -1.29659228,               5,       -2.61321404,       1064568.017,     0.01220084144,    0.006711184329,      0.1048802949,     0.05070840658,      0.1063723369,    -0.07842740791,     0.01240119213,      0.1048802949,    0.006333321455,      0.5500591383,   0.0001420018208
          0,           0,        2176,      -5.641383608,       -2.57804416,      -3.016394063,      -2.865416267,     -0.2878357978,      -8.943509027,                         5,      -1.289309122,               5,      -2.612639687,       1064568.017,     0.01220083745,    0.006710220444,      0.1048803528,     0.05070669865,      0.1063727419,    -0.07842710871,     0.01240115855,      0.1048803528,    0.006332358148,      0.5499803164,   0.0001420114058
          0,           0,        2177,      -5.648133454,      -2.585028229,      -3.021160496,      -2.870264728,      -0.294804338,      -8.949664467,                         5,      -1.284191277,               5,      -2.612639587,       1064568.017,     0.01220083548,     0.00670926626,       0.104880411,     0.05070501163,      0.1063731416,    -0.07842678922,     0.01240112727,       0.104880411,    0.006331404474,      0.5499021992,   0.0001420206196
          0,           0,        2178,      -5.654716084,      -2.591899023,      -3.025989807,      -2.875146961,     -0.3016080263,       -8.95603951,                         5,      -1.284114514,               5,      -2.613001171,       1064568.017,      0.0122008351,    0.006708321251,      0.1048804678,     0.05070334468,      0.1063735372,    -0.07842645978,     0.01240109787,      0.1048804678,    0.006330459922,      0.5498247616,    0.000142029493
          0,           0,        2179,      -5.661158393,      -2.598654104,      -3.030817187,      -2.880033529,     -0.3082753069,      -8.962350101,                         5,      -1.284760283,               5,       -2.61460525,       1064568.017,     0.01220083627,    0.006707385584,      0.1048805253,     0.05070169487,      0.1063739279,    -0.07842612459,      0.0124010703,      0.1048805253,    0.006329524661,      0.5497480202,   0.0001420380535
          0,           0,        2180,      -5.667504367,      -2.605296136,      -3.035629833,      -2.884913421,      -0.314850792,       -8.96845102,                         5,      -1.284641041,               5,      -2.615482508,       1064568.017,     0.01220083884,    0.006706459863,      0.1048805881,     0.05070006124,      0.1063743134,    -0.07842578548,     0.01240104444,      0.1048805881,    0.006328599298,      0.5496720307,   0.0001420463258
          0,           0,        2181,      -5.673784485,      -2.611828109,      -3.040414571,      -2.889782633,     -0.3213642373,      -8.974212577,                         5,      -1.282319955,               5,      -2.613068024,       1064568.017,     0.01220084253,    0.006705545257,      0.1048806597,     0.05069844496,      0.1063746938,    -0.07842544223,     0.01240102004,      0.1048806597,     0.00632768501,      0.5495969019,   0.0001420543333
          0,           0,        2182,       -5.68001218,      -2.618259264,      -3.045201566,      -2.894654712,     -0.3278266658,      -8.979647312,                         5,      -1.278888846,               5,      -2.610656818,       1064568.017,     0.01220084692,    0.006704643077,      0.1048807417,     0.05069684909,      0.1063750695,    -0.07842509783,     0.01240099672,      0.1048807417,    0.006326783121,      0.5495227603,   0.0001420620976
          0,           0,        2183,      -5.686137099,      -2.624596517,      -3.050029463,      -2.899536984,     -0.3341836145,      -8.985277656,                         5,      -1.280152532,               5,       -2.60929813,       1064568.017,     0.01220085138,     0.00670375266,      0.1048808341,      0.0506952759,      0.1063754426,    -0.07842476205,     0.01240097384,      0.1048808341,    0.006325892987,      0.5494495793,   0.0001420696363
          0,           0,        2184,      -5.692142801,      -2.630833927,      -3.054827381,      -2.904393248,     -0.3404181343,      -8.990985844,                         5,      -1.283331807,               5,      -2.609855165,       1064568.017,     0.01220085546,    0.006702872946,      0.1048809357,     0.05069372336,       0.106375813,    -0.07842444125,      0.0124009509,      0.1048809357,    0.006325013562,      0.5493772929,   0.0001420769636
          0,           0,        2185,      -5.698062766,      -2.636970122,      -3.059555659,       -2.90919829,     -0.3465655813,      -8.996533661,                         5,      -1.284366494,               5,      -2.612115986,       1064568.017,      0.0122008587,     0.00670200377,      0.1048810434,     0.05069218929,      0.1063761798,    -0.07842413821,     0.01240092744,      0.1048810434,    0.006324144697,      0.5493059083,   0.0001420840914
          0,           0,        2186,      -5.703919338,      -2.643008512,      -3.064208863,      -2.913949831,     -0.3526483544,      -9.001839328,                         5,      -1.281288175,               5,      -2.612832106,       1064568.017,     0.01220086073,    0.006701145786,      0.1048811536,     0.05069067376,      0.1063765421,    -0.07842385177,     0.01240090312,      0.1048811536,    0.006323287055,      0.5492354952,   0.0001420910297
          0,           0,        2187,       -5.70972368,      -2.648958241,      -3.068811274,      -2.918666835,     -0.3586752166,      -9.006804818,                         5,      -1.274635654,               5,      -2.612846992,       1064568.017,     0.01220086139,    0.006700300057,      0.1048812631,     0.05068917865,      0.1063768994,    -0.07842357945,     0.01240087781,      0.1048812631,    0.006322441705,      0.5491661484,   0.0001420977872
          0,           0,        2188,      -5.715433498,      -2.654830906,      -3.073427088,      -2.923376545,     -0.3646002252,      -9.011898257,                         5,      -1.272043823,               5,      -2.613527669,       1064568.017,     0.01220086028,    0.006699465839,      0.1048813652,     0.05068770587,      0.1063772532,     -0.0784233271,     0.01240085108,      0.1048813652,    0.006321607914,      0.5490978247,   0.0001421043683
          0,           0,        2189,      -5.721012485,      -2.660623601,      -3.078016141,      -2.928059978,     -0.3703862845,      -9.017205808,                         5,      -1.273264529,               5,      -2.614877618,       1064568.017,     0.01220085737,    0.006698641458,      0.1048814546,     0.05068625366,      0.1063776039,    -0.07842309764,     0.01240082286,      0.1048814546,    0.006320784011,       0.549030388,   0.0001421107747
          0,           0,        2190,      -5.726495926,       -2.66633399,      -3.082538161,      -2.932696339,     -0.3760709876,      -9.022430777,                         5,      -1.274128415,               5,       -2.61748311,       1064568.017,     0.01220085315,     0.00669782594,       0.104881531,     0.05068481933,      0.1063779507,    -0.07842288639,     0.01240079359,       0.104881531,    0.006319969008,      0.5489637372,   0.0001421170063
          0,           0,        2191,      -5.731917315,      -2.671964776,      -3.087001204,      -2.937287644,     -0.3816900829,      -9.027477527,                         5,      -1.274024723,               5,      -2.618159706,       1064568.017,     0.01220084816,    0.006697018592,      0.1048815965,     0.05068340199,      0.1063782936,     -0.0784226854,     0.01240076381,      0.1048815965,    0.006319162194,      0.5488977902,   0.0001421230629
